epoch,batch,trial,tr_loss_classifier,tr_loss_reconstruction,tr_loss_y_kl,tr_kl_weight,tr_loss_z_kl,tr_loss,dataset,best_val_epoch,val_loss_classifier,val_loss_reconstruction,val_loss_y_kl,val_kl_weight,val_loss_z_kl,val_loss
29,8,-1,,,,,,,-1,29.0,0.0,55.310604095458984,0.10022147372364998,0.1,0.10369400978088379,56.416513442993164
29,8,-1,0.0,46.06504101223416,0.12571934941742155,0.09999999999999999,0.09057018491956922,47.412804709540474,-1,,,,,,,
30,8,-1,,,,,,,-1,29.0,0.0,55.40215301513672,0.0952119380235672,0.1,0.10580321848392488,56.4600772857666
30,8,-1,0.0,45.13604376051161,0.12340986811452442,0.09999999999999999,0.08880276083946229,46.458945168389214,-1,,,,,,,
31,8,-1,,,,,,,-1,31.0,0.0,52.98079299926758,0.09393124654889107,0.1,0.10687441527843476,54.026981353759766
31,8,-1,0.0,43.919502046373154,0.10033372458484438,0.09999999999999999,0.09594083097245959,45.0187799665663,-1,,,,,,,
32,8,-1,,,,,,,-1,32.0,0.0,51.66298866271973,0.08965014293789864,0.1,0.10787325203418732,52.667362213134766
32,8,-1,0.0,42.4171577029758,0.0974870729777548,0.09999999999999999,0.10272575749291316,43.49475415547689,-1,,,,,,,
33,8,-1,,,,,,,-1,33.0,0.0,49.93742561340332,0.09353295713663101,0.1,0.11662078201770783,50.989376068115234
33,8,-1,0.0,42.76197285122342,0.11568269961410099,0.09999999999999999,0.08605918023321363,44.004858864678276,-1,,,,,,,
34,8,-1,,,,,,,-1,34.0,0.0,48.15712356567383,0.1170111782848835,0.1,0.1352994978427887,49.4625358581543
34,8,-1,0.0,41.07835324605306,0.10629885312583712,0.09999999999999999,0.09285222358173795,42.23419422573514,-1,,,,,,,
35,8,-1,,,,,,,-1,35.0,0.0,46.571617126464844,0.09158597886562347,0.1,0.11669727563858033,47.60417556762695
35,8,-1,0.0,39.04252815246582,0.11522301865948571,0.09999999999999999,0.11127849817276002,40.3060368431939,-1,,,,,,,
36,8,-1,,,,,,,-1,36.0,0.0,44.897897720336914,0.0964248925447464,0.1,0.12498819828033447,45.98713493347168
36,8,-1,0.0,38.85772260030111,0.10202140857776006,0.09999999999999999,0.08856229384740194,39.966499116685654,-1,,,,,,,
37,8,-1,,,,,,,-1,37.0,0.0,42.424224853515625,0.10204412415623665,0.1,0.13437103033065798,43.579036712646484
37,8,-1,0.0,36.17851638793945,0.09631120910247166,0.09999999999999999,0.11059276130464342,37.25222206115723,-1,,,,,,,
38,8,-1,,,,,,,-1,38.0,0.0,40.60917663574219,0.09975235536694527,0.1,0.14137364625930787,41.74807548522949
38,8,-1,0.0,34.64001146952311,0.10438765337069829,0.09999999999999999,0.11358849737379284,35.797476874457466,-1,,,,,,,
39,8,-1,,,,,,,-1,39.0,0.0,38.099114418029785,0.0944439060986042,0.1,0.1503462791442871,39.1939001083374
39,8,-1,0.0,32.72732734680176,0.08828083922465642,0.09999999999999999,0.11846076382531062,33.72859658135308,-1,,,,,,,
40,8,-1,,,,,,,-1,40.0,0.0,36.36398792266846,0.08966664224863052,0.1,0.1465571939945221,37.40721130371094
40,8,-1,0.0,30.76776271396213,0.09067979206641515,0.09999999999999999,0.13035905096266004,31.8049193488227,-1,,,,,,,
41,8,-1,,,,,,,-1,41.0,0.0,34.22536849975586,0.0805998221039772,0.1,0.14823458194732667,35.17960262298584
41,8,-1,0.0,29.19172689649794,0.09191227869855033,0.09999999999999999,0.12981391350428265,30.240663952297634,-1,,,,,,,
42,8,-1,,,,,,,-1,42.0,0.0,32.45206260681152,0.06810084544122219,0.1,0.165418940782547,33.29849052429199
42,8,-1,0.0,27.51138824886746,0.07401817333367136,0.09999999999999999,0.1315370274914636,28.383107291327583,-1,,,,,,,
43,8,-1,,,,,,,-1,43.0,0.0,30.214324951171875,0.0554948765784502,0.1,0.1707224726676941,30.939995765686035
43,8,-1,0.0,25.376893785264755,0.0778347175154421,0.09999999999999999,0.15204848183525932,26.307289335462784,-1,,,,,,,
44,8,-1,,,,,,,-1,44.0,0.0,28.272932052612305,0.04273932985961437,0.1,0.17116264700889589,28.871487617492676
44,8,-1,0.0,24.76085048251682,0.057041820138692856,0.09999999999999999,0.1398988273408678,25.471167670355904,-1,,,,,,,
45,8,-1,,,,,,,-1,45.0,0.0,26.80500602722168,0.03228974528610706,0.1,0.1717561662197113,27.299659729003906
45,8,-1,0.0,22.413989384969074,0.05050659469432301,0.09999999999999999,0.157328380478753,23.07638316684299,-1,,,,,,,
46,8,-1,,,,,,,-1,46.0,0.0,25.669227600097656,0.029224155470728874,0.1,0.17964059710502625,26.141109466552734
46,8,-1,0.0,21.659263292948406,0.03636133443150255,0.09999999999999999,0.15648131105634905,22.179357634650337,-1,,,,,,,
47,8,-1,,,,,,,-1,47.0,0.0,23.819518089294434,0.021075396798551083,0.1,0.18535593748092652,24.215628623962402
47,8,-1,0.0,20.699889924791123,0.04013548998369111,0.09999999999999999,0.15502915779749551,21.2562739054362,-1,,,,,,,
48,8,-1,,,,,,,-1,48.0,0.0,22.381858348846436,0.017601007595658302,0.1,0.19600803256034852,22.753877639770508
48,8,-1,0.0,19.332870695326065,0.025159593671560287,0.09999999999999999,0.1589882791042328,19.743454721238876,-1,,,,,,,
49,8,-1,,,,,,,-1,49.0,0.0,21.640632152557373,0.012954249512404203,0.1,0.19364231228828432,21.963817596435547
49,8,-1,0.0,17.708990732828777,0.022836471907794476,0.09999999999999999,0.17797855668597753,18.115333980984158,-1,,,,,,,
50,8,-1,,,,,,,-1,50.0,0.0,19.936370849609375,0.01016923040151596,0.1,0.19435198307037355,20.232415199279785
50,8,-1,0.0,17.377713945176865,0.018040464052723512,0.09999999999999999,0.17406819793913103,17.732186794281006,-1,,,,,,,
51,8,-1,,,,,,,-1,51.0,0.0,19.387622833251953,0.010138362180441618,0.1,0.19105709195137024,19.680063247680664
51,8,-1,0.0,17.2444675233629,0.019004658692412905,0.09999999999999999,0.17042647202809652,17.60494014951918,-1,,,,,,,
52,8,-1,,,,,,,-1,52.0,0.0,18.55840015411377,0.00929861469194293,0.1,0.20445351600646974,18.855839252471924
52,8,-1,0.0,16.81563843621148,0.01546124555170536,0.09999999999999999,0.1635290728674995,17.133780161539715,-1,,,,,,,
53,8,-1,,,,,,,-1,53.0,0.0,17.829318523406982,0.007554318057373166,0.1,0.20598830580711366,18.11085033416748
53,8,-1,0.0,15.806103812323677,0.01573193859722879,0.09999999999999999,0.17996538082758587,16.143388748168945,-1,,,,,,,
54,8,-1,,,,,,,-1,54.0,0.0,17.054246425628662,0.007436194457113743,0.1,0.21010528206825257,17.338714122772217
54,8,-1,0.0,15.0703673892551,0.011637569819059636,0.09999999999999999,0.1767126586702135,15.363455878363716,-1,,,,,,,
55,8,-1,,,,,,,-1,55.0,0.0,16.24211883544922,0.006962544750422239,0.1,0.21592113971710208,16.52766466140747
55,8,-1,0.0,14.498268021477593,0.011666897063453993,0.09999999999999999,0.18424329625235664,14.799180401696098,-1,,,,,,,
56,8,-1,,,,,,,-1,55.0,0.0,16.390482425689697,0.008092966862022877,0.1,0.2191970407962799,16.690608501434326
56,8,-1,0.0,15.929617775811089,0.011254531020919481,0.09999999999999999,0.17265996932983396,16.214822981092667,-1,,,,,,,
57,8,-1,,,,,,,-1,55.0,0.0,16.533082962036133,0.00506294472143054,0.1,0.19974702000617983,16.783459186553955
57,8,-1,0.0,13.169136789109972,0.01048543956130743,0.09999999999999999,0.1927137639787462,13.466705110338,-1,,,,,,,
58,8,-1,,,,,,,-1,58.0,0.0,14.928113460540771,0.004495826316997409,0.1,0.2185396730899811,15.191611289978027
58,8,-1,0.0,12.702244546678331,0.009882457709560791,0.09999999999999999,0.18877673149108892,12.989845858679878,-1,,,,,,,
59,8,-1,,,,,,,-1,59.0,0.0,14.881491661071777,0.00402242795098573,0.1,0.2223667621612549,15.14408254623413
59,8,-1,0.0,12.481437895033094,0.009477032917655177,0.09999999999999999,0.20591924587885538,12.78212759229872,-1,,,,,,,
60,8,-1,,,,,,,-1,59.0,0.0,14.953636169433594,0.0038682366721332073,0.1,0.2118523120880127,15.204171180725098
60,8,-1,0.0,14.454689025878906,0.006869547069072723,0.09999999999999999,0.18691438171598648,14.710298432244194,-1,,,,,,,
61,8,-1,,,,,,,-1,59.0,0.0,15.367685317993164,0.003992551239207387,0.1,0.20864508748054506,15.616255760192871
61,8,-1,0.0,13.282942665947807,0.01016392064694729,0.09999999999999999,0.17117736339569095,13.555759270985922,-1,,,,,,,
62,8,-1,,,,,,,-1,62.0,0.0,13.792192935943604,0.004130892688408494,0.1,0.2242666244506836,14.057768821716309
62,8,-1,0.0,11.793054580688477,0.008282658281839557,0.09999999999999999,0.19993924299875895,12.07582034005059,-1,,,,,,,
63,8,-1,,,,,,,-1,62.0,0.0,13.97044038772583,0.0038402718491852283,0.1,0.22142086625099183,14.23026418685913
63,8,-1,0.0,11.816021707322863,0.005879752881204088,0.09999999999999999,0.1979529552989536,12.072771867116293,-1,,,,,,,
64,8,-1,,,,,,,-1,64.0,0.0,13.080119609832764,0.003353411448188126,0.1,0.22658184766769413,13.340235710144043
64,8,-1,0.0,13.151171578301323,0.007491940684202645,0.09999999999999999,0.1812635368771023,13.407354646258884,-1,,,,,,,
65,8,-1,,,,,,,-1,65.0,0.0,12.819229125976562,0.003564885933883488,0.1,0.22617263197898868,13.081050872802734
65,8,-1,0.0,11.89887449476454,0.006185404128498501,0.09999999999999999,0.1936451355616252,12.154374016655815,-1,,,,,,,
66,8,-1,,,,,,,-1,65.0,0.0,12.826712608337402,0.004090405884198844,0.1,0.2306803345680237,13.098296642303467
66,8,-1,0.0,12.521654870775011,0.00813501905132499,0.09999999999999999,0.17388835151990256,12.776893350813124,-1,,,,,,,
67,8,-1,,,,,,,-1,67.0,0.0,12.491963863372803,0.0031805597245693207,0.1,0.22732521295547486,12.751095056533813
67,8,-1,0.0,10.710341665479872,0.0067586165645884145,0.09999999999999999,0.20110114018122355,10.979029072655571,-1,,,,,,,
68,8,-1,,,,,,,-1,68.0,0.0,11.943324089050293,0.00287861586548388,0.1,0.2278963029384613,12.200006008148193
68,8,-1,0.0,11.884396447075737,0.00618218819403814,0.09999999999999999,0.18975074423684013,12.135968950059679,-1,,,,,,,
69,8,-1,,,,,,,-1,68.0,0.0,12.096248149871826,0.002317393897101283,0.1,0.22549159526824952,12.344913959503174
69,8,-1,0.0,11.027179188198513,0.003809294922070371,0.09999999999999999,0.19736359384324817,11.26263591978285,-1,,,,,,,
70,8,-1,,,,,,,-1,68.0,0.0,12.372438430786133,0.0019196660723537207,0.1,0.22372040748596192,12.615355491638184
70,8,-1,0.0,10.194947878519693,0.004223208848593963,0.09999999999999999,0.19384474224514434,10.431024763319227,-1,,,,,,,
71,8,-1,,,,,,,-1,71.0,0.0,11.454714298248291,0.002109387773089111,0.1,0.23994431495666504,11.715753078460693
71,8,-1,0.0,9.73151281144884,0.004744618303245968,0.09999999999999999,0.20163477394315935,9.980593893263075,-1,,,,,,,
72,8,-1,,,,,,,-1,72.0,0.0,11.261711597442627,0.0016897290479391813,0.1,0.23921068906784057,11.51781940460205
72,8,-1,0.0,10.765216933356392,0.0038010258900208604,0.09999999999999999,0.1897443625662062,10.992971420288086,-1,,,,,,,
73,8,-1,,,,,,,-1,73.0,0.0,11.258362770080566,0.001612665771972388,0.1,0.23036063313484195,11.504849672317505
73,8,-1,0.0,10.156519227557713,0.003792340556780497,0.09999999999999999,0.19883988698323568,10.393282492955526,-1,,,,,,,
74,8,-1,,,,,,,-1,73.0,0.0,11.749624252319336,0.0013507043477147818,0.1,0.22330396175384523,11.986434936523438
74,8,-1,0.0,10.185518980026245,0.0031134577261077035,0.09999999999999999,0.18891550567415027,10.405568838119507,-1,,,,,,,
75,8,-1,,,,,,,-1,75.0,0.0,10.8920578956604,0.0019238131353631616,0.1,0.23242242932319643,11.143718242645264
75,8,-1,0.0,9.820903725094265,0.0032027464541089204,0.09999999999999999,0.1897658599747552,10.042697005801731,-1,,,,,,,
76,8,-1,,,,,,,-1,76.0,0.0,10.649175643920898,0.0016309645143337548,0.1,0.23865774869918827,10.9041428565979
76,8,-1,0.0,9.268408430947197,0.003001320538007551,0.09999999999999999,0.2050581574440003,9.503479878107706,-1,,,,,,,
77,8,-1,,,,,,,-1,77.0,0.0,10.353813171386719,0.0011957581737078726,0.1,0.2288303315639496,10.594601154327393
77,8,-1,0.0,9.365177551905314,0.0028338239515303737,0.09999999999999999,0.20192319684558446,9.595438983705309,-1,,,,,,,
78,8,-1,,,,,,,-1,77.0,0.0,10.399078369140625,0.0010605430870782584,0.1,0.23129109740257264,10.640974521636963
78,8,-1,0.0,8.178871128294203,0.002316573279030207,0.09999999999999999,0.21311680343416006,8.415153609381782,-1,,,,,,,
79,8,-1,,,,,,,-1,79.0,0.0,10.133529663085938,0.0011202351306565106,0.1,0.2333690345287323,10.378101110458374
79,8,-1,0.0,8.278887006971571,0.0018237331338847678,0.09999999999999999,0.20907075934939914,8.506195174323189,-1,,,,,,,
80,8,-1,,,,,,,-1,80.0,0.0,9.704376697540283,0.0010601070534903556,0.1,0.2422818183898926,9.9572594165802
80,8,-1,0.0,8.885315895080566,0.002022756890962935,0.09999999999999999,0.20342636505762737,9.108969794379341,-1,,,,,,,
81,8,-1,,,,,,,-1,81.0,0.0,9.288776874542236,0.0010747853084467351,0.1,0.24078667163848877,9.540311336517334
81,8,-1,0.0,8.453736384709677,0.002014824803659899,0.09999999999999999,0.2068511486053467,8.68073590596517,-1,,,,,,,
82,8,-1,,,,,,,-1,81.0,0.0,9.52818775177002,0.0010324358299840242,0.1,0.2467347025871277,9.78524661064148
82,8,-1,0.0,9.940933677885267,0.0020201561791408393,0.09999999999999999,0.1941836463080512,10.155318790011936,-1,,,,,,,
83,8,-1,,,,,,,-1,83.0,0.0,9.18344497680664,0.0011230449890717864,0.1,0.24370422363281252,9.438379287719727
83,8,-1,0.0,8.519513236151802,0.001726578959884743,0.09999999999999999,0.20262351963255137,8.739402612050375,-1,,,,,,,
84,8,-1,,,,,,,-1,84.0,0.0,9.066970586776733,0.0008040822867769748,0.1,0.2433723568916321,9.318384170532227
84,8,-1,0.0,8.400735908084446,0.0020084218639466497,0.09999999999999999,0.20617916981379192,8.626999431186253,-1,,,,,,,
85,8,-1,,,,,,,-1,85.0,0.0,8.67513132095337,0.0008224660414271057,0.1,0.24862720966339114,8.93198275566101
85,8,-1,0.0,8.559259202745226,0.001970751657305906,0.09999999999999999,0.1994244747691684,8.778391202290853,-1,,,,,,,
86,8,-1,,,,,,,-1,86.0,0.0,8.512815475463867,0.0008556212414987385,0.1,0.2478859066963196,8.769257307052612
86,8,-1,0.0,7.269221305847168,0.001365820301644918,0.09999999999999999,0.21868029567930433,7.501559707853529,-1,,,,,,,
87,8,-1,,,,,,,-1,86.0,0.0,9.283912181854248,0.000633563642622903,0.1,0.23166033029556274,9.521908044815063
87,8,-1,0.0,9.428933064142862,0.001492687119429724,0.09999999999999999,0.19656523068745932,9.640425152248806,-1,,,,,,,
88,8,-1,,,,,,,-1,86.0,0.0,8.943976402282715,0.0006056258425815031,0.1,0.23717889785766605,9.187211275100708
88,8,-1,0.0,7.515114148457845,0.0008835554084119698,0.09999999999999999,0.1948674109246996,7.718816982375251,-1,,,,,,,
89,8,-1,,,,,,,-1,89.0,0.0,8.080244541168213,0.0005895904469070956,0.1,0.2495464563369751,8.335686683654785
89,8,-1,0.0,7.741126378377278,0.0009034501692642354,0.09999999999999999,0.21118849251005387,7.961349513795641,-1,,,,,,,
90,8,-1,,,,,,,-1,90.0,0.0,7.996949076652527,0.000535190207301639,0.1,0.23800541758537294,8.240306377410889
90,8,-1,0.0,7.3967019187079535,0.0011788078635517093,0.09999999999999999,0.21119447946548464,7.619684351815118,-1,,,,,,,
91,8,-1,,,,,,,-1,91.0,0.0,7.960794687271118,0.0006549315294250846,0.1,0.2439210295677185,8.211265087127686
91,8,-1,0.0,7.967347251044379,0.0015543517139222887,0.09999999999999999,0.20148842069837786,8.184379286236233,-1,,,,,,,
92,8,-1,,,,,,,-1,91.0,0.0,8.166393041610718,0.0005921066331211478,0.1,0.24628523588180545,8.418598890304565
92,8,-1,0.0,6.8692698743608265,0.0013536338034706812,0.09999999999999999,0.2073895812034607,7.090195814768474,-1,,,,,,,
93,8,-1,,,,,,,-1,93.0,0.0,7.596814870834351,0.0006021270819474012,0.1,0.24711735248565675,7.8499534130096436
93,8,-1,0.0,7.219082090589735,0.0010402060967559616,0.09999999999999999,0.19996388885709976,7.429447995291816,-1,,,,,,,
94,8,-1,,,,,,,-1,93.0,0.0,7.645611882209778,0.0006087530928198248,0.1,0.25531705617904665,7.9070165157318115
94,8,-1,0.0,6.450941509670681,0.0012492648319392982,0.09999999999999999,0.21544339921739367,6.678877618577745,-1,,,,,,,
95,8,-1,,,,,,,-1,93.0,0.0,7.634985685348511,0.00043799172271974385,0.1,0.2462640166282654,7.885629653930664
95,8,-1,0.0,7.070503181881374,0.0011898895415167015,0.09999999999999999,0.21031003130806822,7.29271215862698,-1,,,,,,,
96,8,-1,,,,,,,-1,96.0,0.0,7.453140020370483,0.00047440017806366086,0.1,0.25825713872909545,7.71614134311676
96,8,-1,0.0,6.72517196337382,0.0011796553218219844,0.09999999999999999,0.2057686832216051,6.942737287945217,-1,,,,,,,
97,8,-1,,,,,,,-1,97.0,0.0,7.238192319869995,0.0003587184037314728,0.1,0.24735265970230103,7.4891321659088135
97,8,-1,0.0,6.023111979166667,0.0007824897766113281,0.09999999999999999,0.2277152246899075,6.258652157253689,-1,,,,,,,
98,8,-1,,,,,,,-1,98.0,0.0,7.157792448997498,0.00034509551187511533,0.1,0.24247068166732788,7.403714179992676
98,8,-1,0.0,6.04297595553928,0.0009994077683788622,0.09999999999999999,0.2108635120921665,6.263833416832818,-1,,,,,,,
99,8,-1,,,,,,,-1,99.0,0.0,6.894230604171753,0.0004197472590021789,0.1,0.25423488616943357,7.152663230895996
99,8,-1,0.0,7.470978551440769,0.0009875133077407049,0.09999999999999999,0.19926137924194337,7.680115090476142,-1,,,,,,,
100,8,-1,,,,,,,-1,100.0,0.0,6.782338500022888,0.00040239791269414127,0.1,0.2567787170410156,7.0431413650512695
100,8,-1,0.0,5.691985607147217,0.0004982459649909288,0.09999999999999999,0.22776149113972988,5.92472963862949,-1,,,,,,,
101,8,-1,,,,,,,-1,100.0,0.0,7.199246406555176,0.00032090705644804984,0.1,0.2509677529335022,7.453423380851746
101,8,-1,0.0,6.145037041770087,0.0005864324436212579,0.09999999999999999,0.21023872560924955,6.361140145195855,-1,,,,,,,
102,8,-1,,,,,,,-1,102.0,0.0,6.462624549865723,0.0003382709255674854,0.1,0.2496751666069031,6.715682506561279
102,8,-1,0.0,7.032326910230848,0.0008402318894190507,0.09999999999999999,0.2080030984348721,7.248732169469197,-1,,,,,,,
103,8,-1,,,,,,,-1,102.0,0.0,6.775147795677185,0.0003568501051631756,0.1,0.24603508710861205,7.024751543998718
103,8,-1,0.0,6.067353407541911,0.0007426444887338827,0.09999999999999999,0.21664828062057495,6.291428168614705,-1,,,,,,,
104,8,-1,,,,,,,-1,104.0,0.0,6.314999341964722,0.0004151544490014203,0.1,0.2544470548629761,6.5735979080200195
104,8,-1,0.0,6.256164855427212,0.0007554499219016483,0.09999999999999999,0.20483380423651804,6.468553198708428,-1,,,,,,,
105,8,-1,,,,,,,-1,105.0,0.0,6.184980750083923,0.00041216456884285435,0.1,0.25802351236343385,6.447125673294067
105,8,-1,0.0,6.350179354349772,0.0006982936271621535,0.09999999999999999,0.20651123391257395,6.563673602210151,-1,,,,,,,
106,8,-1,,,,,,,-1,105.0,0.0,6.485683441162109,0.0003120025066891685,0.1,0.24716519117355348,6.735968828201294
106,8,-1,0.0,6.0199453300899926,0.0007795803475245419,0.09999999999999999,0.21304627259572348,6.240787532594469,-1,,,,,,,
107,8,-1,,,,,,,-1,105.0,0.0,6.47711181640625,0.0003641441580839455,0.1,0.25206769704818727,6.732821226119995
107,8,-1,0.0,5.576878786087036,0.0005747713568982565,0.09999999999999999,0.2079361425505744,5.790562589963277,-1,,,,,,,
108,8,-1,,,,,,,-1,108.0,0.0,6.08948028087616,0.00039321173971984535,0.1,0.25586373805999757,6.349276065826416
