epoch,batch,trial,tr_loss_classifier,tr_loss_reconstruction,tr_loss_py,tr_kl_weight,tr_loss_z_kl,tr_loss,dataset,best_val_epoch,val_loss_classifier,val_loss_reconstruction,val_loss_py,val_kl_weight,val_loss_z_kl,val_loss
0,8,-1,14.308576160007053,71.50204467773438,1.5200552145640056,0.09999999999999999,0.07240303224987453,87.40307701958551,-1,,,,,,,
1,8,-1,,,,,,,-1,1.0,14.138145446777344,85.12364959716797,1.5138118267059326,0.1,0.06629617810249329,100.84190368652344
1,8,-1,14.239872614542643,71.14282184176975,1.516143586900499,0.09999999999999999,0.06962321201960246,86.96846008300781,-1,,,,,,,
2,8,-1,,,,,,,-1,2.0,13.983968734741211,84.2613410949707,1.4975526332855225,0.1,0.06364617645740508,99.80651092529297
2,8,-1,14.086438284979927,69.56715859307184,1.4882602956559923,0.09999999999999999,0.06664442353778416,85.20850033230252,-1,,,,,,,
3,8,-1,,,,,,,-1,3.0,13.821744918823242,81.6045036315918,1.4786911606788635,0.1,0.05554355084896088,96.96047973632812
3,8,-1,13.929559707641602,68.15075005425348,1.472904748386807,0.09999999999999999,0.061397938595877756,83.6146117316352,-1,,,,,,,
4,8,-1,,,,,,,-1,4.0,13.63286018371582,79.2221450805664,1.4818463325500488,0.1,0.04985000342130662,94.38670349121094
4,8,-1,13.752894401550293,66.50605392456055,1.4670914279090033,0.09999999999999999,0.056311404042773766,81.78235117594402,-1,,,,,,,
5,8,-1,,,,,,,-1,5.0,13.385053157806396,77.76579666137695,1.490931749343872,0.1,0.05916178822517395,92.70094680786133
5,8,-1,13.549304644266764,64.77167468600803,1.4780770142873128,0.09999999999999999,0.05371632874011994,79.85277218288846,-1,,,,,,,
6,8,-1,,,,,,,-1,6.0,13.057516098022461,76.59345054626465,1.4729084372520447,0.1,0.05865031778812409,91.18252563476562
6,8,-1,13.292827606201172,63.72311867607964,1.4755985736846924,0.09999999999999999,0.059413985411326094,78.55095926920573,-1,,,,,,,
7,8,-1,,,,,,,-1,7.0,12.439604759216309,75.51425552368164,1.4409384727478027,0.1,0.05811067819595338,89.45291137695312
7,8,-1,13.000937991672092,62.46902932061089,1.4446406496895685,0.09999999999999999,0.05849194327990215,76.9730979071723,-1,,,,,,,
8,8,-1,,,,,,,-1,8.0,11.597625255584717,74.36385726928711,1.4370480179786682,0.1,0.0636405199766159,87.4621696472168
8,8,-1,12.42379707760281,61.211716969807945,1.431983060306973,0.09999999999999999,0.06016173892550999,75.12765757242839,-1,,,,,,,
9,8,-1,,,,,,,-1,9.0,10.60210132598877,73.22083282470703,1.4467158913612366,0.1,0.07025972902774812,85.33991622924805
9,8,-1,12.239054891798231,60.62445831298828,1.4231784873538547,0.09999999999999999,0.061883314450581865,74.3485747443305,-1,,,,,,,
10,8,-1,,,,,,,-1,10.0,9.818015575408936,72.46044540405273,1.4230799674987793,0.1,0.06948200464248658,83.77102661132812
10,8,-1,11.047394434611002,59.76083458794488,1.4051594071918063,0.09999999999999999,0.0639888687266244,72.27737638685439,-1,,,,,,,
11,8,-1,,,,,,,-1,11.0,9.247780323028564,70.52327346801758,1.3819233775138855,0.1,0.06426338255405427,81.21723937988281
11,8,-1,10.598710589938694,58.54362699720595,1.399222453435262,0.09999999999999999,0.06835433178477818,70.6099141438802,-1,,,,,,,
12,8,-1,,,,,,,-1,12.0,8.918925285339355,69.96319389343262,1.3828412294387817,0.1,0.07329099178314209,80.33825302124023
12,8,-1,10.376991166008843,57.463989681667755,1.3796724213494196,0.09999999999999999,0.06633331444528369,69.28698603312175,-1,,,,,,,
13,8,-1,,,,,,,-1,13.0,8.658252239227295,69.77093315124512,1.3835749626159668,0.1,0.0796546906232834,79.89241218566895
13,8,-1,9.813738081190321,56.86136330498589,1.3751087718539767,0.09999999999999999,0.07187724411487578,68.12208811442058,-1,,,,,,,
14,8,-1,,,,,,,-1,14.0,8.51693868637085,67.77115821838379,1.376576006412506,0.1,0.08045081198215484,77.7451229095459
14,8,-1,10.638181792365181,56.379509184095596,1.3572929435306125,0.09999999999999999,0.06979793310165405,68.44478183322482,-1,,,,,,,
15,8,-1,,,,,,,-1,15.0,8.41038179397583,66.87200164794922,1.3354617953300476,0.1,0.07875307500362397,76.69660186767578
15,8,-1,10.039545271131727,55.54325146145291,1.340173946486579,0.09999999999999999,0.07274698151482477,66.99571821424696,-1,,,,,,,
16,8,-1,,,,,,,-1,16.0,8.261664390563965,65.88943481445312,1.3274551033973694,0.1,0.07968717217445374,75.55824279785156
16,8,-1,9.764511426289877,54.73260243733724,1.3283636172612507,0.09999999999999999,0.07434717019399009,65.89982520209418,-1,,,,,,,
17,8,-1,,,,,,,-1,17.0,8.190060138702393,64.89521026611328,1.3097072839736938,0.1,0.08589813709259034,74.48087501525879
