epoch,batch,trial,tr_loss_classifier,tr_loss_reconstruction,tr_loss_py,tr_loss_y_kl,tr_loss_y_kl_uniform,tr_kl_weight,tr_loss_z_kl,tr_loss,dataset,best_val_epoch,val_loss_classifier,val_loss_reconstruction,val_loss_py,val_loss_y_kl,val_loss_y_kl_uniform,val_kl_weight,val_loss_z_kl,val_loss
0,8,-1,1214.7076822916667,80.28740607367621,2.151050885518392,55.03390121459961,55.03390121459961,0.09999999999999999,0.10882420672310723,2258.406005859375,-1,,,,,,,,,
1,8,-1,,,,,,,,,-1,1.0,1143.5979614257812,95.90528106689453,2.1813615560531616,48.15273666381836,48.15273666381836,0.1,0.10226277112960816,2214.9598388671875
1,8,-1,1202.7021077473958,79.66210513644748,2.1324675348069935,51.18063651190864,51.18063651190864,0.09999999999999999,0.10483828253216215,2180.7280002170137,-1,,,,,,,,,
2,8,-1,,,,,,,,,-1,2.0,1119.4951782226562,93.2006721496582,2.12893807888031,42.79303169250488,42.79303169250488,0.1,0.09802561104297638,2073.7303466796875
2,8,-1,1180.0724555121528,77.47205352783203,2.1060589684380426,42.67129643758138,42.67129643758138,0.09999999999999999,0.09878843824068705,2018.2659505208333,-1,,,,,,,,,
3,8,-1,,,,,,,,,-1,3.0,1099.2839965820312,91.27229309082031,2.1236315965652466,38.23111152648926,38.23111152648926,0.1,0.09452285170555116,1951.1189575195312
3,8,-1,1160.3538818359375,76.65971120198567,2.083602401945326,38.23124779595269,38.23124779595269,0.09999999999999999,0.09651437799135844,1903.9561496310764,-1,,,,,,,,,
4,8,-1,,,,,,,,,-1,4.0,1080.9171142578125,89.83045196533203,2.07684326171875,29.673662185668945,29.673662185668945,0.1,0.09016658067703248,1810.2767333984375
4,8,-1,1141.8731825086807,74.5276730855306,2.0433355702294245,31.995378918117947,31.995378918117947,0.09999999999999999,0.0951955258846283,1773.117702907986,-1,,,,,,,,,
5,8,-1,,,,,,,,,-1,5.0,1065.5278625488281,87.9542007446289,2.0792129039764404,23.876523971557617,23.876523971557617,0.1,0.08705607354640961,1706.5216674804688
5,8,-1,1126.6514756944443,73.31181165907118,2.024747954474555,27.893591350979275,27.893591350979275,0.09999999999999999,0.0906587216589186,1692.032986111111,-1,,,,,,,,,
6,8,-1,,,,,,,,,-1,6.0,1050.696533203125,87.73931884765625,2.061174750328064,22.64793586730957,22.64793586730957,0.1,0.08625708520412445,1663.9791259765625
6,8,-1,1112.2175428602432,72.50971942477756,2.009671582116021,23.291607962714302,23.291607962714302,0.09999999999999999,0.08945759733517966,1615.1445448133682,-1,,,,,,,,,
7,8,-1,,,,,,,,,-1,7.0,1038.5544738769531,86.73025894165039,2.0305206775665283,20.544416427612305,20.544416427612305,0.1,0.08475942015647889,1629.4310913085938
7,8,-1,1100.383104112413,70.6949823167589,1.988022459877862,19.373850292629665,19.373850292629665,0.09999999999999999,0.08514473040898642,1557.74072265625,-1,,,,,,,,,
8,8,-1,,,,,,,,,-1,8.0,1029.7095336914062,85.71909713745117,2.0209203958511353,15.2619309425354,15.2619309425354,0.1,0.08506193459033967,1570.1925659179688
8,8,-1,1090.5853678385417,70.04174168904622,1.9735088215933905,17.693508466084797,17.693508466084797,0.09999999999999999,0.08298347658581205,1537.5979953342014,-1,,,,,,,,,
9,8,-1,,,,,,,,,-1,9.0,1022.6653442382812,84.6065444946289,2.008851408958435,14.042184352874756,14.042184352874756,0.1,0.08160314559936524,1555.9505615234375
9,8,-1,1083.7054985894097,68.79687033759222,1.9706536531448364,14.661643452114529,14.661643452114529,0.09999999999999999,0.08631236222055222,1500.4694146050347,-1,,,,,,,,,
10,8,-1,,,,,,,,,-1,10.0,1018.3560180664062,83.42581367492676,1.9956143498420715,11.379637241363525,11.379637241363525,0.1,0.0821285516023636,1525.2378540039062
10,8,-1,1079.0645073784722,67.87643432617188,1.9601810508304172,12.89394579993354,12.89394579993354,0.09999999999999999,0.08104033072789511,1483.73388671875,-1,,,,,,,,,
11,8,-1,,,,,,,,,-1,10.0,1013.181884765625,82.67900657653809,2.0154471397399902,11.5763578414917,11.5763578414917,0.1,0.08371556699275971,1526.6961059570312
11,8,-1,1074.7406005859375,66.7687522040473,1.9281950394312541,11.542416254679361,11.542416254679361,0.09999999999999999,0.08560104105207655,1466.849853515625,-1,,,,,,,,,
12,8,-1,,,,,,,,,-1,12.0,1008.373046875,80.98036766052246,1.9628114104270935,9.504695892333984,9.504695892333984,0.1,0.07943240702152253,1497.8347778320312
12,8,-1,1070.5953436957466,66.01707331339519,1.9332903623580933,10.745352427164713,10.745352427164713,0.09999999999999999,0.08249005675315857,1459.785617404514,-1,,,,,,,,,
13,8,-1,,,,,,,,,-1,13.0,1007.019287109375,80.50909233093262,1.9738361239433289,9.62156629562378,9.62156629562378,0.1,0.08278451859951019,1493.5440063476562
13,8,-1,1068.1116807725693,64.8328234354655,1.9225167168511286,9.621533923678928,9.621533923678928,0.09999999999999999,0.08183071083492705,1450.3181966145833,-1,,,,,,,,,
14,8,-1,,,,,,,,,-1,14.0,1005.1826782226562,78.93499755859375,1.9470359683036804,9.047016620635986,9.047016620635986,0.1,0.08264957070350648,1485.3782958984375
14,8,-1,1066.867947048611,64.20734490288629,1.8991778956519232,8.617947896321615,8.617947896321615,0.09999999999999999,0.0905950446923574,1439.7043592664932,-1,,,,,,,,,
15,8,-1,,,,,,,,,-1,15.0,1004.964599609375,79.2833194732666,1.9718291759490967,8.36287260055542,8.36287260055542,0.1,0.08816396594047547,1476.2274169921875
15,8,-1,1066.2584499782986,63.192626953125,1.8963560395770602,8.24371263715956,8.24371263715956,0.09999999999999999,0.08376819226476881,1432.1095377604167,-1,,,,,,,,,
16,8,-1,,,,,,,,,-1,16.0,1005.8181762695312,78.33952331542969,1.9317781329154968,7.426464796066284,7.426464796066284,0.1,0.08654031157493591,1462.6880493164062
16,8,-1,1067.0618625217014,62.49522399902344,1.89035165309906,7.262326240539551,7.262326240539551,0.09999999999999999,0.0901446196768019,1421.309326171875,-1,,,,,,,,,
17,8,-1,,,,,,,,,-1,17.0,1007.8814697265625,76.58127403259277,1.9504483938217163,7.088568687438965,7.088568687438965,0.1,0.09250013232231141,1454.0477294921875
17,8,-1,1068.123243543837,61.90540652804904,1.883675562010871,6.553583833906385,6.553583833906385,0.09999999999999999,0.09415499369303386,1408.5108913845486,-1,,,,,,,,,
18,8,-1,,,,,,,,,-1,18.0,1007.1703186035156,76.7379150390625,1.94998699426651,6.734288215637207,6.734288215637207,0.1,0.09446382522583008,1448.5850830078125
18,8,-1,1069.0320366753472,61.02531178792318,1.8858461380004883,6.092157734764947,6.092157734764947,0.09999999999999999,0.09880935748418174,1407.5941704644097,-1,,,,,,,,,
19,8,-1,,,,,,,,,-1,19.0,1007.2217102050781,76.32561302185059,1.9114276766777039,6.4387452602386475,6.4387452602386475,0.1,0.09832786917686462,1443.5814819335938
19,8,-1,1068.5699462890625,60.452516343858505,1.876334309577942,5.552049212985569,5.552049212985569,0.09999999999999999,0.10117944346533883,1396.189914279514,-1,,,,,,,,,
20,8,-1,,,,,,,,,-1,20.0,1008.3077392578125,76.7476978302002,1.9152421355247498,5.899280309677124,5.899280309677124,0.1,0.11120899915695191,1437.19677734375
20,8,-1,1069.2559407552083,60.179879082573784,1.8777663972642686,5.075077851613362,5.075077851613362,0.09999999999999999,0.1132244216071235,1386.8639594184028,-1,,,,,,,,,
21,8,-1,,,,,,,,,-1,21.0,1011.2501525878906,75.20226287841797,1.903283178806305,5.0941002368927,5.0941002368927,0.1,0.11517038941383362,1426.5447998046875
21,8,-1,1071.387234157986,59.34761216905382,1.850530253516303,4.6335212389628095,4.6335212389628095,0.09999999999999999,0.12504454983605276,1381.1070692274307,-1,,,,,,,,,
22,8,-1,,,,,,,,,-1,22.0,1011.1836853027344,75.09250259399414,1.9141058921813965,4.6172250509262085,4.6172250509262085,0.1,0.13298973441123962,1419.480224609375
22,8,-1,1072.8934258355034,59.038060930040146,1.8633155955208673,4.323485639360216,4.323485639360216,0.09999999999999999,0.13418714337878757,1382.3618570963542,-1,,,,,,,,,
23,8,-1,,,,,,,,,-1,23.0,1013.9881896972656,74.1257152557373,1.8829100131988525,4.227430820465088,4.227430820465088,0.1,0.15536683797836304,1409.5663452148438
23,8,-1,1074.3324110243057,58.861637115478516,1.8544475767347548,4.795777241388957,4.795777241388957,0.09999999999999999,0.1250013358063168,1383.4688449435764,-1,,,,,,,,,
24,8,-1,,,,,,,,,-1,24.0,1016.7919006347656,74.42788314819336,1.87136709690094,4.054752707481384,4.054752707481384,0.1,0.1810272574424744,1403.6181640625
24,8,-1,1076.6436089409722,58.59118398030599,1.840760760837131,4.094162119759454,4.094162119759454,0.09999999999999999,0.1613215055730608,1375.2681477864583,-1,,,,,,,,,
25,8,-1,,,,,,,,,-1,25.0,1017.1368103027344,73.69146537780762,1.8672125339508057,3.7399301528930664,3.7399301528930664,0.1,0.20881344079971315,1397.3424682617188
25,8,-1,1077.450188530816,58.11249457465278,1.8324398861991034,3.623804463280572,3.623804463280572,0.09999999999999999,0.17782455815209286,1365.7531060112847,-1,,,,,,,,,
26,8,-1,,,,,,,,,-1,26.0,1017.6155700683594,73.14591789245605,1.8531083464622498,3.6270989179611206,3.6270989179611206,0.1,0.24609669446945193,1396.4918823242188
26,8,-1,1078.0557250976562,57.979431576199005,1.8325573338402643,3.539487679799398,3.539487679799398,0.09999999999999999,0.20389211575190225,1357.7366536458333,-1,,,,,,,,,
27,8,-1,,,,,,,,,-1,27.0,1018.2561950683594,72.90390014648438,1.8493717312812805,3.588905692100525,3.588905692100525,0.1,0.27554835081100465,1394.3856811523438
27,8,-1,1078.8294338650173,57.626151190863716,1.820524228943719,3.9275302357143826,3.9275302357143826,0.09999999999999999,0.21731855604383682,1364.8486328125,-1,,,,,,,,,
28,8,-1,,,,,,,,,-1,28.0,1021.3221740722656,72.09854507446289,1.8346344828605652,3.2452518939971924,3.2452518939971924,0.1,0.29494662284851075,1388.56396484375
28,8,-1,1080.9855075412327,57.0171021355523,1.8153374195098877,3.301584005355835,3.301584005355835,0.09999999999999999,0.26613399055269027,1353.4042290581597,-1,,,,,,,,,
29,8,-1,,,,,,,,,-1,29.0,1020.9084167480469,71.30632781982422,1.8193125128746033,3.2021743059158325,3.2021743059158325,0.1,0.33242641687393193,1386.64697265625
29,8,-1,1082.1527506510417,56.3514158460829,1.7923125558429294,2.7119411494996815,2.7119411494996815,0.09999999999999999,0.2939785427517361,1343.6393364800347,-1,,,,,,,,,
30,8,-1,,,,,,,,,-1,30.0,1022.4835510253906,70.23674774169922,1.7854639291763306,2.988099217414856,2.988099217414856,0.1,0.35251424312591556,1385.8818969726562
30,8,-1,1082.592746310764,55.960964838663735,1.791582014825609,2.978616052203708,2.978616052203708,0.09999999999999999,0.29753669500350954,1350.2855767144097,-1,,,,,,,,,
31,8,-1,,,,,,,,,-1,31.0,1020.6634826660156,69.80166816711426,1.7766079306602478,2.826294183731079,2.826294183731079,0.1,0.39070669412612913,1383.7530517578125
31,8,-1,1082.748318142361,55.416880713568794,1.7888719903098211,3.268485678566827,3.268485678566827,0.09999999999999999,0.2666483667161729,1354.2567816840278,-1,,,,,,,,,
32,8,-1,,,,,,,,,-1,32.0,1022.4886169433594,68.8342227935791,1.79693204164505,2.7911338210105896,2.7911338210105896,0.1,0.3951087236404419,1382.7562255859375
32,8,-1,1082.0665215386284,54.66599464416504,1.7551881737179227,2.6001248757044473,2.6001248757044473,0.09999999999999999,0.3588082393010458,1344.56298828125,-1,,,,,,,,,
33,8,-1,,,,,,,,,-1,33.0,1021.88671875,67.82266616821289,1.7582362294197083,2.5100708603858948,2.5100708603858948,0.1,0.4281810879707337,1376.9778442382812
33,8,-1,1083.1873847113716,53.90089670817057,1.7541284693611994,2.4515744050343833,2.4515744050343833,0.09999999999999999,0.35392542945014105,1344.293212890625,-1,,,,,,,,,
34,8,-1,,,,,,,,,-1,34.0,1021.9422912597656,66.99714279174805,1.7373241186141968,2.36838036775589,2.36838036775589,0.1,0.4446329236030579,1376.7757568359375
34,8,-1,1082.696309407552,53.687330881754555,1.730738679567973,2.099395798312293,2.099395798312293,0.09999999999999999,0.40712343056996664,1338.6465521918403,-1,,,,,,,,,
35,8,-1,,,,,,,,,-1,34.0,1018.8579711914062,65.96669006347656,1.740230143070221,2.367161512374878,2.367161512374878,0.1,0.46523854732513426,1378.4742431640625
35,8,-1,1081.461893717448,52.959985944959854,1.72792477077908,2.418767253557841,2.418767253557841,0.09999999999999999,0.4095810426606072,1338.0870090060764,-1,,,,,,,,,
36,8,-1,,,,,,,,,-1,36.0,1021.2455139160156,65.13080596923828,1.7132675051689148,2.130682945251465,2.130682945251465,0.1,0.4772896528244019,1372.4555053710938
36,8,-1,1080.9908921983506,52.00872802734375,1.7121164666281805,2.052214549647437,2.052214549647437,0.09999999999999999,0.43247097068362766,1340.2759331597222,-1,,,,,,,,,
37,8,-1,,,,,,,,,-1,37.0,1020.6987609863281,64.6900405883789,1.7154932618141174,2.0948580503463745,2.0948580503463745,0.1,0.49051699638366697,1371.8408813476562
37,8,-1,1081.6149020724827,51.12150361802843,1.6913557449976604,2.108926706843906,2.108926706843906,0.09999999999999999,0.46974512669775226,1334.6421034071182,-1,,,,,,,,,
