epoch,batch,trial,tr_loss_classifier,tr_loss_reconstruction,tr_loss_py,tr_loss_y_kl,tr_loss_y_kl_uniform,tr_kl_weight,tr_loss_z_kl,tr_loss,dataset,best_val_epoch,val_loss_classifier,val_loss_reconstruction,val_loss_py,val_loss_y_kl,val_loss_y_kl_uniform,val_kl_weight,val_loss_z_kl,val_loss
0,8,-1,57.88006167941623,80.37976921929254,1.1888848675621881,5.329163869222005,5.329163869222005,0.09999999999999999,0.09535087214575876,227.9093221028646,-1,,,,,,,,,
1,8,-1,,,,,,,,,-1,1.0,54.63269233703613,95.39479446411133,1.2204996347427368,5.376909017562866,5.376909017562866,0.1,0.0910964161157608,244.18765258789062
1,8,-1,57.08406321207682,79.5623779296875,1.1772005160649617,5.150408903757731,5.150408903757731,0.09999999999999999,0.09454012182023791,221.53085327148438,-1,,,,,,,,,
2,8,-1,,,,,,,,,-1,2.0,53.29033851623535,92.11529922485352,1.0746951699256897,4.908559322357178,4.908559322357178,0.1,0.09922945499420166,227.9055404663086
2,8,-1,55.92188856336806,76.93551847669814,1.1420061588287354,4.771592140197754,4.771592140197754,0.09999999999999999,0.09495132035679288,208.2956068250868,-1,,,,,,,,,
3,8,-1,,,,,,,,,-1,3.0,52.462486267089844,89.94380569458008,1.1271522045135498,4.6441545486450195,4.6441545486450195,0.1,0.09868907034397126,217.21944427490234
3,8,-1,55.222832149929474,75.84826617770725,1.1200479136572943,4.516324414147271,4.516324414147271,0.09999999999999999,0.09562858608033925,199.87782457139758,-1,,,,,,,,,
4,8,-1,,,,,,,,,-1,4.0,51.948394775390625,88.65839385986328,1.139798104763031,4.192973613739014,4.192973613739014,0.1,0.09558201432228089,207.35762786865234
4,8,-1,54.78919431898329,73.60073513454861,1.112746795018514,4.126794126298693,4.126794126298693,0.09999999999999999,0.09211167428228591,190.11401875813803,-1,,,,,,,,,
5,8,-1,,,,,,,,,-1,5.0,51.913522720336914,86.42863845825195,1.13789302110672,3.9678924083709717,3.9678924083709717,0.1,0.09417889416217803,199.85333251953125
5,8,-1,54.63340589735243,72.49183654785156,1.1298130088382297,3.846199300554064,3.846199300554064,0.09999999999999999,0.09022379981146919,183.92596266004773,-1,,,,,,,,,
6,8,-1,,,,,,,,,-1,6.0,52.131866455078125,86.05302047729492,1.0971680283546448,3.6278151273727417,3.6278151273727417,0.1,0.08996017277240753,193.99359130859375
6,8,-1,54.73502561781142,71.37160534328885,1.103226410018073,3.602879418267144,3.602879418267144,0.09999999999999999,0.09404122564527724,178.5121612548828,-1,,,,,,,,,
7,8,-1,,,,,,,,,-1,7.0,52.58805847167969,85.10723876953125,1.1797348260879517,3.193326711654663,3.193326711654663,0.1,0.08747712075710298,187.24126434326172
7,8,-1,55.09295103285048,69.29632398817274,1.097537014219496,3.2399589750501843,3.2399589750501843,0.09999999999999999,0.09331913060612149,171.64918857150607,-1,,,,,,,,,
8,8,-1,,,,,,,,,-1,8.0,53.14493751525879,83.45207023620605,1.0612327456474304,3.0713725090026855,3.0713725090026855,0.1,0.09755191206932068,183.07546997070312
8,8,-1,55.557395935058594,68.39983791775174,1.1022892263200548,3.0088466273413763,3.0088466273413763,0.09999999999999999,0.08986272546980116,167.6234588623047,-1,,,,,,,,,
9,8,-1,,,,,,,,,-1,9.0,53.52352523803711,81.92817878723145,1.1009811162948608,2.715210199356079,2.715210199356079,0.1,0.1003761887550354,177.12557983398438
9,8,-1,55.95350477430556,66.97795952690973,1.105937163035075,2.7851897875467935,2.7851897875467935,0.09999999999999999,0.09588648014598423,163.28292846679688,-1,,,,,,,,,
10,8,-1,,,,,,,,,-1,10.0,54.05565071105957,80.29415321350098,1.127692997455597,2.4730989933013916,2.4730989933013916,0.1,0.10242945849895478,172.38268280029297
10,8,-1,56.37679926554362,66.03077358669705,1.1086016496022542,2.553780476252238,2.553780476252238,0.09999999999999999,0.09406678411695694,159.58304002549914,-1,,,,,,,,,
11,8,-1,,,,,,,,,-1,11.0,54.25081253051758,79.38148880004883,1.1015239357948303,2.2888219356536865,2.2888219356536865,0.1,0.10250770449638368,169.00379180908203
11,8,-1,56.713231828477646,64.40759065416124,1.0848060316509671,2.269937515258789,2.269937515258789,0.09999999999999999,0.10689502689573499,154.66267734103732,-1,,,,,,,,,
12,8,-1,,,,,,,,,-1,12.0,54.35176467895508,78.08034133911133,1.111818015575409,2.0548921823501587,2.0548921823501587,0.1,0.10624094605445862,164.86293029785156
12,8,-1,56.79950841267904,63.6176766289605,1.1034898890389337,2.113357742627462,2.113357742627462,0.09999999999999999,0.09994233250617983,151.90219963921442,-1,,,,,,,,,
13,8,-1,,,,,,,,,-1,13.0,54.719533920288086,76.97579956054688,1.1237477660179138,1.9068803191184998,1.9068803191184998,0.1,0.11885777115821838,161.85248565673828
13,8,-1,57.01249991522895,62.23629633585612,1.1024691263834636,1.8864944643444486,1.8864944643444486,0.09999999999999999,0.10849141809675429,147.96121554904514,-1,,,,,,,,,
14,8,-1,,,,,,,,,-1,14.0,54.626787185668945,75.16873359680176,1.106225073337555,1.589732825756073,1.589732825756073,0.1,0.1238316833972931,156.45018768310547
14,8,-1,57.116783142089844,61.23453055487739,1.0833844343821208,1.6856462293201022,1.6856462293201022,0.09999999999999999,0.1336671060985989,144.6088146633572,-1,,,,,,,,,
15,8,-1,,,,,,,,,-1,15.0,54.80220413208008,74.87467193603516,1.1089506149291992,1.468712866306305,1.468712866306305,0.1,0.14066316485404967,154.61672973632812
15,8,-1,57.11601765950521,60.68394639756944,1.1086402866575453,1.5867336988449097,1.5867336988449097,0.09999999999999999,0.1177834345234765,142.78771464029947,-1,,,,,,,,,
16,8,-1,,,,,,,,,-1,16.0,54.83454704284668,73.76338958740234,1.116309106349945,1.2939302921295166,1.2939302921295166,0.1,0.16253594160079957,151.4588851928711
16,8,-1,57.28136656019423,59.21325810750326,1.1002566946877375,1.3966468705071344,1.3966468705071344,0.09999999999999999,0.147904677523507,139.1633775499132,-1,,,,,,,,,
17,8,-1,,,,,,,,,-1,17.0,54.78649139404297,71.8031177520752,1.0773205757141113,1.121388018131256,1.121388018131256,0.1,0.18480290174484254,147.47931671142578
17,8,-1,57.22070990668403,58.13250647650825,1.0946414470672607,1.2508769962522719,1.2508769962522719,0.09999999999999999,0.1713069366084205,136.39134724934897,-1,,,,,,,,,
18,8,-1,,,,,,,,,-1,18.0,54.510189056396484,71.04241752624512,1.0841489434242249,1.0270646214485168,1.0270646214485168,0.1,0.211465722322464,145.56173706054688
18,8,-1,57.03643247816298,56.903903537326386,1.0946608914269342,1.0489736927880182,1.0489736927880182,0.09999999999999999,0.20708089007271663,132.92379591200086,-1,,,,,,,,,
19,8,-1,,,,,,,,,-1,19.0,54.468605041503906,70.51704406738281,1.1303596496582031,0.8379912674427032,0.8379912674427032,0.1,0.2625897884368896,142.99151992797852
19,8,-1,56.83627149793837,56.11595196194119,1.0991334385342069,0.9390077988306681,0.9390077988306681,0.09999999999999999,0.225091114309099,130.79224480523004,-1,,,,,,,,,
20,8,-1,,,,,,,,,-1,20.0,54.43171691894531,69.41895294189453,1.1068717241287231,0.6595138013362885,0.6595138013362885,0.1,0.3472247838973999,139.9506492614746
20,8,-1,56.87707307603624,55.087118784586586,1.1103654305140178,0.7911027404997084,0.7911027404997084,0.09999999999999999,0.3133355114195082,128.1605716281467,-1,,,,,,,,,
21,8,-1,,,,,,,,,-1,21.0,54.295034408569336,68.20441436767578,1.1008831858634949,0.5098507851362228,0.5098507851362228,0.1,0.4010771751403809,137.1097869873047
21,8,-1,56.696998596191406,54.062943352593315,1.110971172650655,0.5818333162201775,0.5818333162201775,0.09999999999999999,0.39860697057512073,124.94155799018012,-1,,,,,,,,,
22,8,-1,,,,,,,,,-1,22.0,54.46431350708008,66.80115127563477,1.0986955165863037,0.3945070654153824,0.3945070654153824,0.1,0.5220312118530274,134.45356369018555
22,8,-1,56.695488399929474,53.323059505886505,1.1063771380318537,0.48202657368448043,0.48202657368448043,0.09999999999999999,0.4610019604365031,123.02204047309027,-1,,,,,,,,,
23,8,-1,,,,,,,,,-1,23.0,54.41801071166992,64.63941383361816,1.0820898413658142,0.30322296917438507,0.30322296917438507,0.1,0.6464951038360596,131.34699249267578
23,8,-1,56.749168395996094,53.0395942264133,1.1021397246254816,0.5279814302921295,0.5279814302921295,0.09999999999999999,0.421459890736474,122.97220442030165,-1,,,,,,,,,
24,8,-1,,,,,,,,,-1,24.0,54.079376220703125,62.07136535644531,1.051222026348114,0.3061100095510483,0.3061100095510483,0.1,0.7440811634063721,128.81999969482422
24,8,-1,56.62201266818576,50.733008278740776,1.0781823529137506,0.4235360258155399,0.4235360258155399,0.09999999999999999,0.6039061970180936,119.67842102050781,-1,,,,,,,,,
25,8,-1,,,,,,,,,-1,25.0,53.71659851074219,60.33087158203125,1.0303244590759277,0.3101225346326828,0.3101225346326828,0.1,0.8134739875793457,127.08929061889648
25,8,-1,56.12806913587782,49.437661488850914,1.0463081068462796,0.4270707435078091,0.4270707435078091,0.09999999999999999,0.6325270016988118,118.33642578125,-1,,,,,,,,,
26,8,-1,,,,,,,,,-1,26.0,53.42348861694336,59.209150314331055,1.010433852672577,0.2855038344860077,0.2855038344860077,0.1,0.8746298074722291,125.70890426635742
26,8,-1,55.98795657687717,49.4217529296875,1.0589131116867065,0.4080772664811876,0.4080772664811876,0.09999999999999999,0.6024641500578987,118.021726820204,-1,,,,,,,,,
27,8,-1,,,,,,,,,-1,27.0,53.08364295959473,58.93570899963379,0.997361809015274,0.2757765054702759,0.2757765054702759,0.1,0.8615322113037109,125.28800964355469
27,8,-1,55.67513953314887,48.12834570142958,1.040931244691213,0.42811329166094464,0.42811329166094464,0.09999999999999999,0.6780437032381694,116.91876135932074,-1,,,,,,,,,
28,8,-1,,,,,,,,,-1,28.0,53.29007530212402,57.71237373352051,0.9852809309959412,0.2534506320953369,0.2534506320953369,0.1,0.8797147750854493,123.71714401245117
28,8,-1,55.53904469807943,47.79850811428494,1.0287070009443495,0.3929813504219055,0.3929813504219055,0.09999999999999999,0.6979095035129124,116.13289642333984,-1,,,,,,,,,
29,8,-1,,,,,,,,,-1,29.0,52.973201751708984,57.07077217102051,0.9708097875118256,0.2335892915725708,0.2335892915725708,0.1,0.8892465591430665,122.87125396728516
29,8,-1,55.54288185967339,46.522630267673065,1.006089793311225,0.3538680689202415,0.3538680689202415,0.09999999999999999,0.725862897766961,114.39490932888455,-1,,,,,,,,,
30,8,-1,,,,,,,,,-1,30.0,52.89270210266113,55.81420707702637,0.9390583336353302,0.29029712080955505,0.29029712080955505,0.1,0.8914405107498169,122.11298370361328
30,8,-1,55.298531002468536,45.638964123196075,0.9937825931443108,0.31908635795116425,0.31908635795116425,0.09999999999999999,0.7688376002841526,113.11592102050781,-1,,,,,,,,,
31,8,-1,,,,,,,,,-1,31.0,52.87508964538574,55.19767379760742,0.9704228639602661,0.19475415349006653,0.19475415349006653,0.1,0.9441718101501465,120.54725646972656
31,8,-1,55.18108791775174,46.33540598551432,1.0085810621579487,0.3530276616414388,0.3530276616414388,0.09999999999999999,0.6026432911554973,113.9544923570421,-1,,,,,,,,,
32,8,-1,,,,,,,,,-1,32.0,52.81155967712402,53.969242095947266,0.9411755502223969,0.30067479610443115,0.30067479610443115,0.1,0.8755245685577393,120.2546615600586
32,8,-1,55.2517204284668,44.23245726691352,0.9938185612360636,0.3558103144168854,0.3558103144168854,0.09999999999999999,0.80062591764662,111.97403293185764,-1,,,,,,,,,
33,8,-1,,,,,,,,,-1,33.0,52.45274543762207,53.693756103515625,0.9424862265586853,0.19946014881134033,0.19946014881134033,0.1,0.8555535554885865,118.99406051635742
33,8,-1,54.938782162136505,43.22626749674479,0.9744357797834609,0.3078279776705636,0.3078279776705636,0.09999999999999999,0.751318958070543,110.46120707194011,-1,,,,,,,,,
34,8,-1,,,,,,,,,-1,34.0,52.65239906311035,52.35918998718262,0.9262977242469788,0.2319578155875206,0.2319578155875206,0.1,0.8740506887435914,117.87929916381836
34,8,-1,54.93948872884115,43.087588204277885,0.9795156783527799,0.2819740805361006,0.2819740805361006,0.09999999999999999,0.798594723807441,110.05436537000868,-1,,,,,,,,,
35,8,-1,,,,,,,,,-1,35.0,52.443363189697266,51.42730903625488,0.9274270534515381,0.21573613584041595,0.21573613584041595,0.1,0.8772886991500856,116.81456756591797
35,8,-1,54.88056733873155,42.71775245666504,0.9783871041403877,0.3419308414061864,0.3419308414061864,0.09999999999999999,0.7234620730082194,110.15198855929904,-1,,,,,,,,,
36,8,-1,,,,,,,,,-1,36.0,52.52638053894043,49.721107482910156,0.8998092412948608,0.22816042602062225,0.22816042602062225,0.1,0.9176535367965699,115.20089721679688
36,8,-1,54.83145607842339,40.83735550774468,0.9603371885087755,0.24338327017095354,0.24338327017095354,0.09999999999999999,0.8041200266944039,107.34344143337674,-1,,,,,,,,,
37,8,-1,,,,,,,,,-1,37.0,52.26699447631836,49.16550827026367,0.8831278383731842,0.21023549139499664,0.21023549139499664,0.1,0.938677453994751,114.47822952270508
37,8,-1,54.790721045600044,39.00412029690213,0.9194713301128812,0.28101809653970933,0.28101809653970933,0.09999999999999999,0.9159330182605319,105.95032755533855,-1,,,,,,,,,
38,8,-1,,,,,,,,,-1,38.0,52.09995079040527,47.73081398010254,0.8610337674617767,0.2182573676109314,0.2182573676109314,0.1,0.9570176124572755,113.1172981262207
38,8,-1,54.49804560343424,40.785393185085724,0.9392715096473694,0.3630986445479923,0.3630986445479923,0.09999999999999999,0.7288091235690648,108.38919406467014,-1,,,,,,,,,
39,8,-1,,,,,,,,,-1,39.0,52.250919342041016,46.37957763671875,0.8540418744087219,0.26919282227754593,0.26919282227754593,0.1,0.9377103805541993,112.23375701904297
39,8,-1,54.519557529025604,38.35382005903456,0.9149690204196506,0.3088314053085115,0.3088314053085115,0.09999999999999999,0.812124522527059,105.40637969970703,-1,,,,,,,,,
40,8,-1,,,,,,,,,-1,40.0,52.34312057495117,46.660905838012695,0.8940726220607758,0.1977962926030159,0.1977962926030159,0.1,0.8553611755371094,111.72107696533203
40,8,-1,54.63948991563585,37.496881273057724,0.8983453512191772,0.29739392548799515,0.29739392548799515,0.09999999999999999,0.9122859901852078,104.52332729763455,-1,,,,,,,,,
41,8,-1,,,,,,,,,-1,41.0,52.159528732299805,45.40555381774902,0.8900233805179596,0.26743144541978836,0.26743144541978836,0.1,0.8144343852996827,111.09455871582031
41,8,-1,54.61130947536893,37.814987394544815,0.9302520619498359,0.3081785589456558,0.3081785589456558,0.09999999999999999,0.7374926196204292,104.75984530978732,-1,,,,,,,,,
42,8,-1,,,,,,,,,-1,42.0,52.02565002441406,44.49379253387451,0.9076506495475769,0.21192488819360733,0.21192488819360733,0.1,0.8309607028961181,109.68637466430664
42,8,-1,54.37680350409614,38.42412418789334,0.9491608540217081,0.30075380206108093,0.30075380206108093,0.09999999999999999,0.616150254673428,105.20375569661458,-1,,,,,,,,,
43,8,-1,,,,,,,,,-1,43.0,51.94904708862305,42.480234146118164,0.8755517899990082,0.27024006098508835,0.27024006098508835,0.1,0.8491174697875977,108.22196197509766
43,8,-1,54.37476476033529,34.928046544392906,0.9356137381659614,0.29478944341341656,0.29478944341341656,0.09999999999999999,0.7512340545654297,101.75904422336154,-1,,,,,,,,,
