epoch,batch,trial,tr_loss_classifier,tr_loss_reconstruction,tr_loss_py,tr_loss_y_kl,tr_kl_weight,tr_loss_z_kl,tr_loss,dataset,best_val_epoch,val_loss_classifier,val_loss_reconstruction,val_loss_py,val_loss_y_kl,val_kl_weight,val_loss_z_kl,val_loss
0,8,-1,13.972046110365126,71.49947060479059,1.534194442960951,0.7996709677908156,0.09999999999999999,0.054796435435612995,87.8601786295573,-1,,,,,,,,
1,8,-1,,,,,,,,-1,1.0,13.81071424484253,85.12389755249023,1.5444487929344177,0.7542375922203064,0.1,0.05229589641094208,101.28559494018555
1,8,-1,13.908361117045084,71.14241875542535,1.5353842973709106,0.7854551076889038,0.09999999999999999,0.053589430120256215,87.42521074083116,-1,,,,,,,,
2,8,-1,,,,,,,,-1,2.0,13.6471266746521,84.34560775756836,1.5308648943901062,0.7126334309577942,0.1,0.04967172741889954,100.2859001159668
2,8,-1,13.756192419264051,69.58021926879883,1.5129833353890314,0.7363300720850626,0.09999999999999999,0.05204588837093777,85.6377707587348,-1,,,,,,,,
3,8,-1,,,,,,,,-1,3.0,13.239292621612549,81.94571495056152,1.5146563053131104,0.6857696771621704,0.1,0.0487957313656807,97.43423080444336
3,8,-1,13.539176728990343,68.27751837836371,1.5077260202831693,0.7039544582366943,0.09999999999999999,0.048784575197431776,84.0771598815918,-1,,,,,,,,
4,8,-1,,,,,,,,-1,4.0,12.286620616912842,79.6867504119873,1.48785799741745,0.7118169665336609,0.1,0.050619749724864965,94.22367095947266
4,8,-1,12.965908686319986,66.74868562486436,1.4957363737954035,0.6708749797609117,0.09999999999999999,0.04786285261313121,81.92906782362196,-1,,,,,,,,
5,8,-1,,,,,,,,-1,5.0,10.453564167022705,77.87082862854004,1.4389168620109558,0.7633800506591797,0.1,0.06140303611755371,90.58809661865234
5,8,-1,11.77058113945855,64.83655802408855,1.4767412609524198,0.698600000805325,0.09999999999999999,0.052203773127661814,78.83468331231012,-1,,,,,,,,
6,8,-1,,,,,,,,-1,6.0,7.8431267738342285,76.6017894744873,1.4386188387870789,0.8891899883747101,0.1,0.06326290667057038,86.83598709106445
6,8,-1,9.721360471513536,63.48355907864041,1.4494181871414185,0.9009040064281888,0.09999999999999999,0.059238375557793516,75.61448160807292,-1,,,,,,,,
7,8,-1,,,,,,,,-1,7.0,5.743467569351196,75.5785903930664,1.4180949926376343,1.2225446105003357,0.1,0.062404513359069824,84.02510070800781
7,8,-1,8.02551794052124,62.33475875854492,1.4344188769658406,1.0917012559043036,0.09999999999999999,0.05720258586936527,72.94359842936198,-1,,,,,,,,
8,8,-1,,,,,,,,-1,8.0,4.8885657787323,74.5904312133789,1.3965402245521545,1.281757414340973,0.1,0.0670749455690384,82.224365234375
8,8,-1,6.9833305676778155,61.2186402214898,1.412739051712884,1.3490411572986178,0.09999999999999999,0.060816630721092224,71.02456537882487,-1,,,,,,,,
9,8,-1,,,,,,,,-1,9.0,4.498464345932007,73.47920989990234,1.3908737301826477,1.5649818181991577,0.1,0.0699506014585495,81.00347900390625
9,8,-1,8.038082440694174,60.662683698866104,1.399073640505473,1.0541533562872145,0.09999999999999999,0.06073447598351372,71.21472676595052,-1,,,,,,,,
10,8,-1,,,,,,,,-1,10.0,4.3522326946258545,72.63398551940918,1.378520905971527,1.5701044201850891,0.1,0.0719834178686142,80.00682640075684
10,8,-1,5.778437084621853,59.787074618869354,1.3846651448143854,1.727028767267863,0.09999999999999999,0.06133558452129363,68.73854107326932,-1,,,,,,,,
11,8,-1,,,,,,,,-1,11.0,4.306379318237305,70.70522689819336,1.333156704902649,1.2226585745811462,0.1,0.07067670822143556,77.63809776306152
11,8,-1,5.833550453186035,58.566947513156464,1.364226049847073,1.4493989149729412,0.09999999999999999,0.06790157821443346,67.28202480740018,-1,,,,,,,,
12,8,-1,,,,,,,,-1,12.0,4.278722286224365,70.19015121459961,1.3305636644363403,1.063554048538208,0.1,0.07670252919197082,76.93969345092773
12,8,-1,5.795271105236477,57.436530643039276,1.3400618367724948,1.2942605747116938,0.09999999999999999,0.06986004345946842,65.9359842936198,-1,,,,,,,,
13,8,-1,,,,,,,,-1,13.0,4.256197452545166,70.09063720703125,1.3145042657852173,0.9460228681564331,0.1,0.08382478952407837,76.69118881225586
13,8,-1,5.244595951504177,56.80860307481554,1.3298532035615709,1.2709356281492445,0.09999999999999999,0.0726204428407881,64.72661039564345,-1,,,,,,,,
