epoch,batch,trial,tr_loss_classifier,tr_loss_reconstruction,tr_loss_py,tr_loss_y_kl,tr_kl_weight,tr_loss_z_kl,tr_loss,dataset,best_val_epoch,val_loss_classifier,val_loss_reconstruction,val_loss_py,val_loss_y_kl,val_kl_weight,val_loss_z_kl,val_loss
0,8,-1,13.715674506293404,71.51569408840604,1.4862656858232286,0.8190897173351712,0.09999999999999999,0.08563582764731513,94.99416605631511,-1,,,,,,,,
1,8,-1,,,,,,,,-1,1.0,13.71960973739624,85.18083190917969,1.4844637513160706,0.7163277268409729,0.1,0.08298004269599915,107.63116455078125
1,8,-1,13.734462208218044,71.16377088758681,1.4917047686047025,0.7475916279686822,0.09999999999999999,0.08317735923661128,93.94902971055772,-1,,,,,,,,
2,8,-1,,,,,,,,-1,2.0,13.772259712219238,84.53153228759766,1.4722850322723389,0.6329896748065948,0.1,0.08146651983261108,106.18743515014648
2,8,-1,13.763419363233778,69.65945646497939,1.4655791123708088,0.7004726794030931,0.09999999999999999,0.08055516017807855,91.97373708089192,-1,,,,,,,,
3,8,-1,,,,,,,,-1,3.0,13.742249011993408,82.3594741821289,1.4306378960609436,0.6500925421714783,0.1,0.0752156674861908,104.1084976196289
3,8,-1,13.766374693976509,68.43786112467448,1.4391014575958252,0.6768054498566521,0.09999999999999999,0.07869586679670545,90.4900885687934,-1,,,,,,,,
4,8,-1,,,,,,,,-1,4.0,13.708851337432861,79.91524887084961,1.3564665913581848,0.5861776471138,0.1,0.07182137072086334,100.91416549682617
4,8,-1,13.710708936055502,66.90204366048177,1.420297344525655,0.6113451454374526,0.09999999999999999,0.07498261862330967,88.22148301866319,-1,,,,,,,,
5,8,-1,,,,,,,,-1,5.0,13.685725212097168,78.54964256286621,1.3314785361289978,0.6121224761009216,0.1,0.06973738968372345,99.75780868530273
5,8,-1,13.690906206766764,65.03403049045139,1.3624340693155925,0.5957514875464969,0.09999999999999999,0.07139228052563139,86.11627875434027,-1,,,,,,,,
6,8,-1,,,,,,,,-1,6.0,13.59363079071045,77.49508094787598,1.3251855373382568,0.5727657377719879,0.1,0.06888464391231537,98.21044158935547
6,8,-1,13.644516097174751,63.915289137098526,1.353006641070048,0.5376020967960358,0.09999999999999999,0.06922362844149271,84.3580585055881,-1,,,,,,,,
7,8,-1,,,,,,,,-1,7.0,13.52932596206665,76.48034477233887,1.3175402879714966,0.5121895968914032,0.1,0.06931018233299255,96.51841735839844
7,8,-1,13.556442472669813,62.896561516655815,1.3603427012761433,0.49644526839256287,0.09999999999999999,0.06746553447511462,82.84526485866971,-1,,,,,,,,
8,8,-1,,,,,,,,-1,8.0,13.434549808502197,75.46126556396484,1.3183797001838684,0.43852484226226807,0.1,0.06748387217521667,94.66692733764648
8,8,-1,13.51966995663113,61.826416439480255,1.3381389247046576,0.4676807092295753,0.09999999999999999,0.06777513093418545,81.42880588107639,-1,,,,,,,,
9,8,-1,,,,,,,,-1,9.0,13.173258304595947,74.52028846740723,1.2921305894851685,0.4328424781560898,0.1,0.06807822883129121,93.3821792602539
9,8,-1,13.486877547370064,61.26167551676432,1.339969621764289,0.434702605009079,0.09999999999999999,0.06639176143540278,80.50194295247395,-1,,,,,,,,
10,8,-1,,,,,,,,-1,10.0,12.998496532440186,73.82535743713379,1.2919837832450867,0.41521725058555603,0.1,0.06817844212055206,92.33618927001953
10,8,-1,13.188604036966959,60.45304531521268,1.3262790706422594,0.4247046675946977,0.09999999999999999,0.0657376911905077,79.2807125515408,-1,,,,,,,,
11,8,-1,,,,,,,,-1,11.0,12.716808795928955,71.92179870605469,1.2596796751022339,0.32433658838272095,0.1,0.0652515858411789,89.20690536499023
11,8,-1,12.987536430358887,59.341351403130425,1.3016928434371948,0.3863788280222151,0.09999999999999999,0.06642120348082649,77.56078974405925,-1,,,,,,,,
12,8,-1,,,,,,,,-1,12.0,12.593300342559814,71.2562084197998,1.2603565454483032,0.3298010230064392,0.1,0.06807012856006622,88.4759407043457
12,8,-1,12.779330995347765,58.30347442626953,1.2956428395377264,0.36164746019575333,0.09999999999999999,0.06680235266685484,76.06172561645508,-1,,,,,,,,
13,8,-1,,,,,,,,-1,13.0,12.3718581199646,71.05961608886719,1.260418951511383,0.3127053827047348,0.1,0.07132938206195832,87.8902816772461
13,8,-1,12.665186987982857,57.66170650058322,1.2880421611997817,0.3238603406482273,0.09999999999999999,0.0671153101656172,74.92065641615126,-1,,,,,,,,
14,8,-1,,,,,,,,-1,14.0,12.184470653533936,69.0648365020752,1.2396325469017029,0.23460504412651062,0.1,0.07197023630142213,84.9069595336914
14,8,-1,12.5459869172838,57.0588313208686,1.2799339956707425,0.3335604899459415,0.09999999999999999,0.06761221554544236,74.28797064887152,-1,,,,,,,,
15,8,-1,,,,,,,,-1,15.0,11.95476484298706,67.80839729309082,1.2306252121925354,0.21308423578739166,0.1,0.07512180209159852,83.19975280761719
15,8,-1,12.574607955084907,56.2124400668674,1.277520219484965,0.3000253124369515,0.09999999999999999,0.0684534622563256,73.13327323065863,-1,,,,,,,,
16,8,-1,,,,,,,,-1,16.0,11.853597640991211,66.7574634552002,1.2020561695098877,0.17687039822340012,0.1,0.0768492341041565,81.6586685180664
16,8,-1,12.461336771647135,55.33054733276367,1.2638298670450847,0.27466707428296405,0.09999999999999999,0.0715780172083113,71.87396325005426,-1,,,,,,,,
17,8,-1,,,,,,,,-1,17.0,11.682834148406982,65.81420135498047,1.2137563228607178,0.17252761125564575,0.1,0.07591536939144135,80.51198196411133
17,8,-1,12.241959889729818,54.343554178873696,1.2571838166978624,0.2766538229253557,0.09999999999999999,0.07132973803414239,70.68056615193684,-1,,,,,,,,
18,8,-1,,,,,,,,-1,18.0,11.56072187423706,65.11859703063965,1.199777901172638,0.17166785150766373,0.1,0.08228629529476167,79.67806243896484
18,8,-1,11.950699700249565,53.814370685153534,1.2519119845496283,0.2656308164199193,0.09999999999999999,0.07616919345325895,69.74945958455403,-1,,,,,,,,
19,8,-1,,,,,,,,-1,19.0,11.4444580078125,63.690040588378906,1.2118101119995117,0.1747656911611557,0.1,0.07956862449645996,78.17353439331055
19,8,-1,12.111916753980848,52.57702340020074,1.2375559939278498,0.25112547477086383,0.09999999999999999,0.07565599348809984,68.51340654161241,-1,,,,,,,,
20,8,-1,,,,,,,,-1,20.0,11.538646697998047,62.350454330444336,1.1896262764930725,0.1732010543346405,0.1,0.08605977892875671,76.89679908752441
20,8,-1,11.844424035814074,52.25828128390842,1.249051160282559,0.2446812093257904,0.09999999999999999,0.07406582699881661,67.87263531155057,-1,,,,,,,,
21,8,-1,,,,,,,,-1,21.0,11.312005996704102,61.14792251586914,1.1775802373886108,0.14164942502975464,0.1,0.08216317594051362,75.13616180419922
21,8,-1,12.011803732977974,51.29335064358182,1.2367631329430475,0.27013254662354785,0.09999999999999999,0.07697763774130079,67.32022221883138,-1,,,,,,,,
22,8,-1,,,,,,,,-1,22.0,11.35934829711914,60.15178298950195,1.166648805141449,0.15579162538051605,0.1,0.08590431213378907,74.32160377502441
22,8,-1,11.76080290476481,50.36118401421441,1.2321724229388766,0.2274054934581121,0.09999999999999999,0.07441752023167081,65.70263205634222,-1,,,,,,,,
23,8,-1,,,,,,,,-1,23.0,11.127962112426758,59.80218315124512,1.1834478974342346,0.14249475300312042,0.1,0.08417664170265199,73.62271881103516
23,8,-1,11.883183903164333,49.350606282552086,1.2191869417826335,0.21144470075766245,0.09999999999999999,0.08150901198387146,64.64893298678928,-1,,,,,,,,
24,8,-1,,,,,,,,-1,24.0,11.394365310668945,58.17466163635254,1.1787983179092407,0.1297490894794464,0.1,0.0913188934326172,72.13663673400879
24,8,-1,11.754730966356066,49.434378729926216,1.237847434149848,0.24392909970548418,0.09999999999999999,0.07192494140730964,64.93817392985027,-1,,,,,,,,
