epoch,batch,trial,tr_loss_classifier,tr_loss_reconstruction,tr_loss_y_kl,tr_loss_y_kl_uniform,tr_kl_weight,tr_loss_z_kl,tr_loss,dataset,best_val_epoch,val_loss_classifier,val_loss_reconstruction,val_loss_y_kl,val_loss_y_kl_uniform,val_kl_weight,val_loss_z_kl,val_loss
0,8,-1,0.0,80.3684450785319,4.950324800279406,4.950324800279406,0.09999999999999999,0.08322350250350105,184.30636596679688,-1,,,,,,,,
1,8,-1,,,,,,,,-1,1.0,0.0,96.36394882202148,5.016877889633179,5.016877889633179,0.1,0.08097625970840455,195.00192260742188
1,8,-1,0.0,80.01142968071832,4.814873430464003,4.814873430464003,0.09999999999999999,0.08235652910338508,178.9431677924262,-1,,,,,,,,
2,8,-1,,,,,,,,-1,2.0,0.0,93.56359100341797,4.6924614906311035,4.6924614906311035,0.1,0.07637336552143098,178.43589782714844
2,8,-1,0.0,77.8731197781033,4.457645151350233,4.457645151350233,0.09999999999999999,0.07707275615798102,170.0057406955295,-1,,,,,,,,
3,8,-1,,,,,,,,-1,2.0,0.0,91.65168762207031,4.450476169586182,4.450476169586182,0.1,0.07403391301631929,196.0057601928711
3,8,-1,0.0,76.95660485161676,4.260721895429823,4.260721895429823,0.09999999999999999,0.07587194508976407,173.2450451321072,-1,,,,,,,,
4,8,-1,,,,,,,,-1,4.0,0.0,90.35844421386719,3.98392915725708,3.98392915725708,0.1,0.07206694781780243,154.5345230102539
4,8,-1,0.0,74.91456095377605,3.912441545062595,3.912441545062595,0.09999999999999999,0.07273861898316276,142.59287855360242,-1,,,,,,,,
5,8,-1,,,,,,,,-1,4.0,0.0,88.16324996948242,3.776169180870056,3.776169180870056,0.1,0.06973228454589844,167.55255889892578
5,8,-1,0.0,73.84946060180664,3.685686376359728,3.685686376359728,0.09999999999999999,0.07120641006363763,148.65121714274088,-1,,,,,,,,
6,8,-1,,,,,,,,-1,4.0,0.0,87.71400451660156,3.549612045288086,3.549612045288086,0.1,0.0703696221113205,172.7858428955078
6,8,-1,0.0,72.77588695949979,3.469665765762329,3.469665765762329,0.09999999999999999,0.07080783380402461,138.53468492296008,-1,,,,,,,,
7,8,-1,,,,,,,,-1,7.0,0.0,86.63240051269531,3.245758295059204,3.245758295059204,0.1,0.07008624374866486,151.5066909790039
7,8,-1,0.0,70.78544913397894,3.1969321303897433,3.1969321303897433,0.09999999999999999,0.06911903685993619,125.44207594129774,-1,,,,,,,,
8,8,-1,,,,,,,,-1,7.0,0.0,84.94140625,3.126888871192932,3.126888871192932,0.1,0.0713267594575882,155.17082977294922
8,8,-1,0.0,69.87798224555121,3.059413777457343,3.059413777457343,0.09999999999999999,0.06970660951402452,130.43960910373264,-1,,,,,,,,
9,8,-1,,,,,,,,-1,9.0,0.0,83.9378547668457,2.8670098781585693,2.8670098781585693,0.1,0.06928793489933015,144.04159545898438
9,8,-1,0.0,68.65456220838759,2.877635611428155,2.877635611428155,0.09999999999999999,0.07040887143876817,130.081665886773,-1,,,,,,,,
10,8,-1,,,,,,,,-1,10.0,0.0,82.72818565368652,2.6498847007751465,2.6498847007751465,0.1,0.07097705900669099,137.14887619018555
