epoch,batch,trial,tr_loss_classifier,tr_loss_reconstruction,tr_loss_py,tr_loss_y_kl,tr_kl_weight,tr_loss_z_kl,tr_loss,dataset,best_val_epoch,val_loss_classifier,val_loss_reconstruction,val_loss_py,val_loss_y_kl,val_kl_weight,val_loss_z_kl,val_loss
0,8,-1,13.972046110365126,71.49947060479059,1.3862944973839655,0.014642336198853122,0.09999999999999999,0.054796435435612995,89.84107208251953,-1,,,,,,,,
1,8,-1,,,,,,,,-1,1.0,13.982482433319092,85.11421203613281,1.3862943649291992,0.008949514012783766,0.1,0.05215522944927216,102.32504272460938
1,8,-1,13.982533242967394,71.14045757717557,1.3862944973839655,0.011967647406789992,0.09999999999999999,0.0535143382019467,88.95632680257161,-1,,,,,,,,
2,8,-1,,,,,,,,-1,2.0,13.977704048156738,84.33303833007812,1.3862943649291992,0.005097254877910018,0.1,0.049390900135040286,100.76587677001953
2,8,-1,13.995318836636013,69.5717404683431,1.3862944841384888,0.007112904555267758,0.09999999999999999,0.05185413459936778,86.4277852376302,-1,,,,,,,,
3,8,-1,,,,,,,,-1,3.0,13.925276279449463,81.9332275390625,1.3862943649291992,0.0026359912008047104,0.1,0.048660887777805334,97.82065200805664
3,8,-1,13.96528328789605,68.27436616685655,1.3862944444020588,0.0039041581977572706,0.09999999999999999,0.048536535104115805,84.45530827840169,-1,,,,,,,,
4,8,-1,,,,,,,,-1,4.0,13.85948657989502,79.6834487915039,1.3862943649291992,0.0012596766464412212,0.1,0.050857710838317874,95.23201751708984
4,8,-1,13.902364412943522,66.74919340345595,1.3862945238749187,0.00195339263882488,0.09999999999999999,0.04781548844443427,82.47634633382161,-1,,,,,,,,
5,8,-1,,,,,,,,-1,5.0,13.805766582489014,77.84067916870117,1.3862943649291992,0.0005249748355709016,0.1,0.062317341566085815,93.20004653930664
5,8,-1,13.842956966824001,64.84335962931316,1.3862944444020588,0.0009210196698808835,0.09999999999999999,0.052488883998658926,80.30930201212566,-1,,,,,,,,
6,8,-1,,,,,,,,-1,6.0,13.743824481964111,76.52621841430664,1.3862943649291992,0.00027064977621193975,0.1,0.0654908984899521,91.77595520019531
6,8,-1,13.78461413913303,63.50087865193685,1.3862944311565824,0.00040460988141906756,0.09999999999999999,0.060369200507799786,78.81307729085286,-1,,,,,,,,
7,8,-1,,,,,,,,-1,7.0,13.68325138092041,75.42620468139648,1.3862943649291992,0.0002862591063603759,0.1,0.0640980362892151,90.61709594726562
7,8,-1,13.729552374945747,62.310994466145836,1.3862944179111056,0.00029374555581145815,0.09999999999999999,0.05866905616389381,77.54425599839952,-1,,,,,,,,
